Dato;Time;Price
28.11.2016;4;24.03
28.11.2016;5;26.81
28.11.2016;6;31.96
28.11.2016;7;37.94
28.11.2016;8;47.88
28.11.2016;9;46.99
28.11.2016;10;44.42
28.11.2016;11;37.92
28.11.2016;12;43.53
28.11.2016;13;37.38
28.11.2016;14;44.81
28.11.2016;15;45.77
28.11.2016;16;51.38
28.11.2016;17;57.21
28.11.2016;18;65.11
28.11.2016;19;51.42
28.11.2016;20;48.50
28.11.2016;21;45.97
28.11.2016;22;39.29
28.11.2016;23;36.14
28.11.2016;24;34.59
29.11.2016;1;36.92
29.11.2016;2;35.78
29.11.2016;3;34.81
29.11.2016;4;34.43
29.11.2016;5;34.89
29.11.2016;6;36.75
29.11.2016;7;44.68
29.11.2016;8;54.95
29.11.2016;9;52.65
29.11.2016;10;48.50
29.11.2016;11;43.69
29.11.2016;12;42.20
29.11.2016;13;40.42
29.11.2016;14;41.75
29.11.2016;15;43.12
29.11.2016;16;50.94
29.11.2016;17;55.58
29.11.2016;18;55.66
29.11.2016;19;52.61
29.11.2016;20;47.94
29.11.2016;21;39.97
29.11.2016;22;35.90
29.11.2016;23;32.90
29.11.2016;24;30.38
30.11.2016;1;27.75
30.11.2016;2;27.36
30.11.2016;3;27.02
30.11.2016;4;25.30
30.11.2016;5;28.04
30.11.2016;6;29.93
30.11.2016;7;34.13
30.11.2016;8;47.92
30.11.2016;9;47.91
30.11.2016;10;44.47
30.11.2016;11;37.49
30.11.2016;12;37.91
30.11.2016;13;37.42
30.11.2016;14;35.98
30.11.2016;15;39.33
30.11.2016;16;38.74
30.11.2016;17;44.75
30.11.2016;18;46.93
30.11.2016;19;39.95
30.11.2016;20;39.47
30.11.2016;21;35.08
30.11.2016;22;32.58
30.11.2016;23;31.86
30.11.2016;24;27.00
01.12.2016;1;26.79
01.12.2016;2;14.95
01.12.2016;3;11.95
01.12.2016;4;10.27
01.12.2016;5;11.29
01.12.2016;6;21.93
01.12.2016;7;32.06
01.12.2016;8;35.39
01.12.2016;9;34.36
01.12.2016;10;37.01
01.12.2016;11;38.79
01.12.2016;12;36.36
01.12.2016;13;33.99
01.12.2016;14;32.29
01.12.2016;15;31.37
01.12.2016;16;31.38
01.12.2016;17;32.38
01.12.2016;18;35.73
01.12.2016;19;32.94
01.12.2016;20;33.86
01.12.2016;21;31.32
01.12.2016;22;28.01
01.12.2016;23;19.66
01.12.2016;24;8.94
02.12.2016;1;7.23
02.12.2016;2;7.20
02.12.2016;3;6.07
02.12.2016;4;8.79
02.12.2016;5;19.83
02.12.2016;6;26.88
02.12.2016;7;31.87
02.12.2016;8;46.06
02.12.2016;9;46.94
02.12.2016;10;44.71
02.12.2016;11;43.50
02.12.2016;12;46.90
02.12.2016;13;46.93
02.12.2016;14;47.97
02.12.2016;15;49.54
02.12.2016;16;51.11
02.12.2016;17;49.99
02.12.2016;18;56.85
02.12.2016;19;58.10
02.12.2016;20;50.03
02.12.2016;21;52.07
02.12.2016;22;47.91
02.12.2016;23;44.02
02.12.2016;24;36.03
03.12.2016;1;32.90
03.12.2016;2;33.11
03.12.2016;3;33.71
03.12.2016;4;33.49
03.12.2016;5;33.63
03.12.2016;6;33.21
03.12.2016;7;36.69
03.12.2016;8;36.00
03.12.2016;9;39.00
03.12.2016;10;45.96
03.12.2016;11;40.13
03.12.2016;12;38.22
03.12.2016;13;37.32
03.12.2016;14;36.18
03.12.2016;15;39.69
03.12.2016;16;47.94
03.12.2016;17;52.00
03.12.2016;18;64.60
03.12.2016;19;58.94
03.12.2016;20;48.90
03.12.2016;21;44.97
03.12.2016;22;40.73
03.12.2016;23;41.90
03.12.2016;24;34.42
04.12.2016;1;35.60
04.12.2016;2;33.90
04.12.2016;3;34.22
04.12.2016;4;34.28
04.12.2016;5;33.75
04.12.2016;6;33.75
04.12.2016;7;33.85
04.12.2016;8;33.10
04.12.2016;9;35.08
04.12.2016;10;36.28
04.12.2016;11;35.88
04.12.2016;12;36.33
04.12.2016;13;34.42
04.12.2016;14;34.02
04.12.2016;15;34.20
04.12.2016;16;35.68
04.12.2016;17;44.00
04.12.2016;18;47.98
04.12.2016;19;48.96
04.12.2016;20;49.90
04.12.2016;21;46.95
04.12.2016;22;43.91
04.12.2016;23;46.34
04.12.2016;24;35.75
05.12.2016;1;35.77
05.12.2016;2;35.03
05.12.2016;3;33.56
05.12.2016;4;33.27
05.12.2016;5;34.93
05.12.2016;6;37.44
05.12.2016;7;50.38
05.12.2016;8;62.55
05.12.2016;9;64.79
05.12.2016;10;56.45
05.12.2016;11;47.93
05.12.2016;12;46.98
05.12.2016;13;39.65
05.12.2016;14;54.45
05.12.2016;15;62.36
05.12.2016;16;62.36
05.12.2016;17;63.45
05.12.2016;18;78.39
05.12.2016;19;58.42
05.12.2016;20;56.96
05.12.2016;21;48.90
05.12.2016;22;40.99
05.12.2016;23;33.94
05.12.2016;24;33.51
06.12.2016;1;38.02
06.12.2016;2;41.58
06.12.2016;3;36.53
06.12.2016;4;38.15
06.12.2016;5;42.93
06.12.2016;6;46.66
06.12.2016;7;49.50
06.12.2016;8;74.73
06.12.2016;9;80.09
06.12.2016;10;76.00
06.12.2016;11;66.39
06.12.2016;12;58.99
06.12.2016;13;56.77
06.12.2016;14;58.12
06.12.2016;15;63.61
06.12.2016;16;66.31
06.12.2016;17;72.97
06.12.2016;18;89.25
06.12.2016;19;82.71
06.12.2016;20;75.39
06.12.2016;21;62.76
06.12.2016;22;46.98
06.12.2016;23;39.47
06.12.2016;24;36.08
07.12.2016;1;33.09
07.12.2016;2;32.77
07.12.2016;3;31.91
07.12.2016;4;31.41
07.12.2016;5;31.07
07.12.2016;6;32.43
07.12.2016;7;38.00
07.12.2016;8;45.28
07.12.2016;9;47.96
07.12.2016;10;46.95
07.12.2016;11;46.98
07.12.2016;12;44.89
07.12.2016;13;40.00
07.12.2016;14;39.13
07.12.2016;15;39.11
07.12.2016;16;41.12
07.12.2016;17;44.47
07.12.2016;18;45.28
07.12.2016;19;38.39
07.12.2016;20;36.03
07.12.2016;21;34.14
07.12.2016;22;32.03
07.12.2016;23;30.85
07.12.2016;24;27.03
08.12.2016;1;22.46
08.12.2016;2;13.70
08.12.2016;3;11.57
08.12.2016;4;11.79
08.12.2016;5;13.33
08.12.2016;6;17.94
08.12.2016;7;29.36
08.12.2016;8;33.56
08.12.2016;9;36.01
08.12.2016;10;36.34
08.12.2016;11;32.88
08.12.2016;12;31.97
08.12.2016;13;30.83
08.12.2016;14;32.46
08.12.2016;15;36.33
08.12.2016;16;42.33
08.12.2016;17;43.97
08.12.2016;18;46.99
08.12.2016;19;43.41
08.12.2016;20;39.96
08.12.2016;21;35.00
08.12.2016;22;30.70
08.12.2016;23;29.90
08.12.2016;24;27.27
09.12.2016;1;27.59
09.12.2016;2;25.56
09.12.2016;3;25.12
09.12.2016;4;25.52
09.12.2016;5;27.46
09.12.2016;6;27.55
09.12.2016;7;31.57
09.12.2016;8;44.47
09.12.2016;9;46.99
09.12.2016;10;43.68
09.12.2016;11;45.93
09.12.2016;12;42.51
09.12.2016;13;39.02
09.12.2016;14;37.50
09.12.2016;15;37.44
09.12.2016;16;40.82
09.12.2016;17;41.91
09.12.2016;18;41.96
09.12.2016;19;39.15
09.12.2016;20;40.86
09.12.2016;21;35.00
09.12.2016;22;32.46
09.12.2016;23;31.24
09.12.2016;24;29.00
10.12.2016;1;25.98
10.12.2016;2;24.02
10.12.2016;3;23.95
10.12.2016;4;20.30
10.12.2016;5;20.55
10.12.2016;6;23.25
10.12.2016;7;23.08
10.12.2016;8;24.13
10.12.2016;9;28.49
10.12.2016;10;31.08
10.12.2016;11;31.86
10.12.2016;12;33.77
10.12.2016;13;33.00
10.12.2016;14;32.35
10.12.2016;15;35.02
10.12.2016;16;41.92
10.12.2016;17;43.67
10.12.2016;18;50.03
10.12.2016;19;45.12
10.12.2016;20;40.17
10.12.2016;21;39.94
10.12.2016;22;34.72
10.12.2016;23;34.94
10.12.2016;24;31.40
11.12.2016;1;30.58
11.12.2016;2;28.44
11.12.2016;3;28.95
11.12.2016;4;28.08
11.12.2016;5;27.56
11.12.2016;6;27.94
11.12.2016;7;26.16
11.12.2016;8;26.51
11.12.2016;9;26.84
11.12.2016;10;29.51
11.12.2016;11;29.75
11.12.2016;12;30.42
11.12.2016;13;29.03
11.12.2016;14;25.10
11.12.2016;15;24.01
11.12.2016;16;24.70
11.12.2016;17;34.57
11.12.2016;18;32.83
11.12.2016;19;34.07
11.12.2016;20;32.90
11.12.2016;21;32.01
11.12.2016;22;29.09
11.12.2016;23;30.44
11.12.2016;24;25.92
12.12.2016;1;23.98
12.12.2016;2;28.82
12.12.2016;3;28.24
12.12.2016;4;27.49
12.12.2016;5;26.60
12.12.2016;6;28.78
12.12.2016;7;43.70
12.12.2016;8;57.36
12.12.2016;9;47.93
12.12.2016;10;50.09
12.12.2016;11;52.32
12.12.2016;12;59.54
12.12.2016;13;53.91
12.12.2016;14;63.67
12.12.2016;15;63.81
12.12.2016;16;56.29
12.12.2016;17;70.25
12.12.2016;18;80.62
12.12.2016;19;65.20
12.12.2016;20;57.18
12.12.2016;21;46.96
12.12.2016;22;37.73
12.12.2016;23;35.07
12.12.2016;24;33.33
13.12.2016;1;35.88
13.12.2016;2;33.04
13.12.2016;3;33.04
13.12.2016;4;33.02
13.12.2016;5;34.97
13.12.2016;6;32.84
13.12.2016;7;47.41
13.12.2016;8;49.90
13.12.2016;9;54.39
13.12.2016;10;58.12
13.12.2016;11;62.76
13.12.2016;12;60.09
13.12.2016;13;58.00
13.12.2016;14;59.39
13.12.2016;15;59.60
13.12.2016;16;61.60
13.12.2016;17;63.02
13.12.2016;18;70.42
13.12.2016;19;60.09
13.12.2016;20;57.76
13.12.2016;21;45.66
13.12.2016;22;40.19
13.12.2016;23;37.02
13.12.2016;24;32.53
14.12.2016;1;33.09
14.12.2016;2;33.28
14.12.2016;3;33.00
14.12.2016;4;32.64
14.12.2016;5;32.66
14.12.2016;6;36.90
14.12.2016;7;49.91
14.12.2016;8;75.06
14.12.2016;9;82.26
14.12.2016;10;78.58
14.12.2016;11;77.17
14.12.2016;12;75.94
14.12.2016;13;70.55
14.12.2016;14;69.91
14.12.2016;15;69.69
14.12.2016;16;72.52
14.12.2016;17;75.15
14.12.2016;18;91.81
14.12.2016;19;79.90
14.12.2016;20;78.62
14.12.2016;21;67.54
14.12.2016;22;47.94
14.12.2016;23;41.71
14.12.2016;24;35.57
15.12.2016;1;35.05
15.12.2016;2;33.31
15.12.2016;3;34.20
15.12.2016;4;33.51
15.12.2016;5;34.53
15.12.2016;6;35.61
15.12.2016;7;49.55
15.12.2016;8;67.91
15.12.2016;9;67.07
15.12.2016;10;62.27
15.12.2016;11;59.13
15.12.2016;12;57.69
15.12.2016;13;53.72
15.12.2016;14;54.95
15.12.2016;15;55.00
15.12.2016;16;60.24
15.12.2016;17;62.05
15.12.2016;18;70.03
15.12.2016;19;58.95
15.12.2016;20;54.65
15.12.2016;21;45.37
15.12.2016;22;40.00
15.12.2016;23;37.53
15.12.2016;24;33.98
16.12.2016;1;34.25
16.12.2016;2;33.29
16.12.2016;3;32.00
16.12.2016;4;31.92
16.12.2016;5;33.15
16.12.2016;6;35.51
16.12.2016;7;46.76
16.12.2016;8;58.99
16.12.2016;9;62.65
16.12.2016;10;59.99
16.12.2016;11;59.04
16.12.2016;12;59.56
16.12.2016;13;56.96
16.12.2016;14;57.98
16.12.2016;15;64.88
16.12.2016;16;65.10
16.12.2016;17;69.46
16.12.2016;18;80.99
16.12.2016;19;68.00
16.12.2016;20;71.71
16.12.2016;21;63.60
16.12.2016;22;48.09
16.12.2016;23;42.49
16.12.2016;24;37.06
17.12.2016;1;42.10
17.12.2016;2;39.44
17.12.2016;3;38.36
17.12.2016;4;38.28
17.12.2016;5;39.07
17.12.2016;6;39.01
17.12.2016;7;36.00
17.12.2016;8;39.01
17.12.2016;9;47.84
17.12.2016;10;54.97
17.12.2016;11;54.91
17.12.2016;12;54.35
17.12.2016;13;50.10
17.12.2016;14;47.65
17.12.2016;15;49.68
17.12.2016;16;50.68
17.12.2016;17;54.80
17.12.2016;18;61.01
17.12.2016;19;63.53
17.12.2016;20;54.98
17.12.2016;21;46.22
17.12.2016;22;40.93
17.12.2016;23;40.98
17.12.2016;24;39.10
18.12.2016;1;35.78
18.12.2016;2;35.23
18.12.2016;3;33.96
18.12.2016;4;34.32
18.12.2016;5;33.96
18.12.2016;6;33.93
18.12.2016;7;34.36
18.12.2016;8;38.37
18.12.2016;9;36.88
18.12.2016;10;44.72
18.12.2016;11;45.94
18.12.2016;12;52.29
18.12.2016;13;52.00
18.12.2016;14;49.78
18.12.2016;15;45.82
18.12.2016;16;47.43
18.12.2016;17;49.98
18.12.2016;18;54.92
18.12.2016;19;53.98
18.12.2016;20;50.13
18.12.2016;21;49.92
18.12.2016;22;45.73
18.12.2016;23;47.14
18.12.2016;24;42.06
19.12.2016;1;39.90
19.12.2016;2;39.08
19.12.2016;3;39.02
19.12.2016;4;38.56
19.12.2016;5;39.01
19.12.2016;6;39.05
19.12.2016;7;54.11
19.12.2016;8;66.70
19.12.2016;9;65.38
19.12.2016;10;75.10
19.12.2016;11;74.99
19.12.2016;12;72.19
19.12.2016;13;70.80
19.12.2016;14;71.48
19.12.2016;15;70.82
19.12.2016;16;72.99
19.12.2016;17;69.24
19.12.2016;18;79.46
19.12.2016;19;66.00
19.12.2016;20;67.00
19.12.2016;21;50.94
19.12.2016;22;40.16
19.12.2016;23;40.05
19.12.2016;24;35.74
20.12.2016;1;37.49
20.12.2016;2;37.06
20.12.2016;3;37.06
20.12.2016;4;34.96
20.12.2016;5;37.00
20.12.2016;6;38.14
20.12.2016;7;43.27
20.12.2016;8;55.94
20.12.2016;9;55.95
20.12.2016;10;58.13
20.12.2016;11;54.97
20.12.2016;12;58.92
20.12.2016;13;54.91
20.12.2016;14;58.53
20.12.2016;15;58.17
20.12.2016;16;54.97
20.12.2016;17;57.82
20.12.2016;18;66.33
20.12.2016;19;58.91
20.12.2016;20;55.09
20.12.2016;21;43.53
20.12.2016;22;39.27
20.12.2016;23;39.04
20.12.2016;24;36.34
21.12.2016;1;31.88
21.12.2016;2;31.35
21.12.2016;3;31.74
21.12.2016;4;31.35
21.12.2016;5;31.34
21.12.2016;6;31.34
21.12.2016;7;36.09
21.12.2016;8;46.97
21.12.2016;9;49.97
21.12.2016;10;46.27
21.12.2016;11;46.90
21.12.2016;12;43.96
21.12.2016;13;39.53
21.12.2016;14;39.38
21.12.2016;15;41.97
21.12.2016;16;47.95
21.12.2016;17;47.95
21.12.2016;18;48.95
21.12.2016;19;47.00
21.12.2016;20;44.62
21.12.2016;21;39.05
21.12.2016;22;37.22
21.12.2016;23;34.57
21.12.2016;24;33.94
22.12.2016;1;34.34
22.12.2016;2;32.72
22.12.2016;3;33.34
22.12.2016;4;34.42
22.12.2016;5;34.90
22.12.2016;6;36.03
22.12.2016;7;41.88
22.12.2016;8;51.84
22.12.2016;9;51.78
22.12.2016;10;50.99
22.12.2016;11;55.62
22.12.2016;12;54.26
22.12.2016;13;51.40
22.12.2016;14;50.94
22.12.2016;15;50.93
22.12.2016;16;51.97
22.12.2016;17;56.70
22.12.2016;18;54.46
22.12.2016;19;54.92
22.12.2016;20;51.00
22.12.2016;21;39.94
22.12.2016;22;37.66
22.12.2016;23;38.62
22.12.2016;24;34.95
23.12.2016;1;29.02
23.12.2016;2;29.58
23.12.2016;3;27.58
23.12.2016;4;26.78
23.12.2016;5;29.02
23.12.2016;6;30.00
23.12.2016;7;36.30
23.12.2016;8;45.91
23.12.2016;9;50.91
23.12.2016;10;51.15
23.12.2016;11;50.98
23.12.2016;12;48.89
23.12.2016;13;45.91
23.12.2016;14;45.12
23.12.2016;15;44.95
23.12.2016;16;44.96
23.12.2016;17;46.96
23.12.2016;18;48.39
23.12.2016;19;40.84
23.12.2016;20;38.15
23.12.2016;21;36.28
23.12.2016;22;33.00
23.12.2016;23;27.57
23.12.2016;24;7.82
24.12.2016;1;10.38
24.12.2016;2;3.71
24.12.2016;3;-7.62
24.12.2016;4;-2.57
24.12.2016;5;8.47
24.12.2016;6;8.59
24.12.2016;7;3.97
24.12.2016;8;8.69
24.12.2016;9;15.99
24.12.2016;10;20.36
24.12.2016;11;21.00
24.12.2016;12;20.02
24.12.2016;13;18.04
24.12.2016;14;15.30
24.12.2016;15;10.41
24.12.2016;16;10.51
24.12.2016;17;13.79
24.12.2016;18;13.69
24.12.2016;19;8.67
24.12.2016;20;2.16
24.12.2016;21;2.93
24.12.2016;22;0.11
24.12.2016;23;8.31
24.12.2016;24;-12.05
25.12.2016;1;-18.07
25.12.2016;2;-36.10
25.12.2016;3;-38.78
25.12.2016;4;-26.87
25.12.2016;5;-15.06
25.12.2016;6;-12.10
25.12.2016;7;-30.07
25.12.2016;8;-4.02
25.12.2016;9;0.10
25.12.2016;10;10.60
25.12.2016;11;13.49
25.12.2016;12;13.67
25.12.2016;13;8.76
25.12.2016;14;0.13
25.12.2016;15;-0.10
25.12.2016;16;0.08
25.12.2016;17;8.67
25.12.2016;18;13.63
25.12.2016;19;10.70
25.12.2016;20;8.98
25.12.2016;21;10.67
25.12.2016;22;9.94
25.12.2016;23;10.02
25.12.2016;24;-2.95
26.12.2016;1;0.04
26.12.2016;2;-9.92
26.12.2016;3;-14.90
26.12.2016;4;-16.09
26.12.2016;5;-15.05
26.12.2016;6;-51.49
26.12.2016;7;-67.07
26.12.2016;8;-67.09
26.12.2016;9;-54.20
26.12.2016;10;-3.08
26.12.2016;11;0.11
26.12.2016;12;5.87
26.12.2016;13;1.05
26.12.2016;14;-6.71
26.12.2016;15;-13.31
26.12.2016;16;-6.74
26.12.2016;17;-2.98
26.12.2016;18;8.78
26.12.2016;19;9.68
26.12.2016;20;10.69
26.12.2016;21;8.32
26.12.2016;22;-0.91
26.12.2016;23;4.39
26.12.2016;24;-13.34
27.12.2016;1;-13.00
27.12.2016;2;-24.92
27.12.2016;3;-49.98
27.12.2016;4;-53.62
27.12.2016;5;-50.19
27.12.2016;6;-23.36
27.12.2016;7;-12.15
27.12.2016;8;8.77
27.12.2016;9;13.70
27.12.2016;10;12.17
27.12.2016;11;10.63
27.12.2016;12;10.64
27.12.2016;13;10.68
27.12.2016;14;13.75
27.12.2016;15;13.76
27.12.2016;16;21.04
27.12.2016;17;29.58
27.12.2016;18;29.76
27.12.2016;19;29.69
27.12.2016;20;29.45
27.12.2016;21;31.91
27.12.2016;22;28.50
27.12.2016;23;27.01
27.12.2016;24;13.71
28.12.2016;1;21.80
28.12.2016;2;21.28
28.12.2016;3;22.10
28.12.2016;4;20.28
28.12.2016;5;23.01
28.12.2016;6;28.09
28.12.2016;7;30.00
28.12.2016;8;32.07
28.12.2016;9;40.06
28.12.2016;10;45.57
28.12.2016;11;45.46
28.12.2016;12;43.93
28.12.2016;13;44.40
28.12.2016;14;45.82
28.12.2016;15;50.77
28.12.2016;16;51.60
28.12.2016;17;55.20
28.12.2016;18;62.80
28.12.2016;19;63.70
28.12.2016;20;59.82
28.12.2016;21;49.95
28.12.2016;22;50.00
28.12.2016;23;45.64
28.12.2016;24;37.92
29.12.2016;1;42.28
29.12.2016;2;39.30
29.12.2016;3;36.83
29.12.2016;4;34.11
29.12.2016;5;34.99
29.12.2016;6;37.64
29.12.2016;7;41.05
29.12.2016;8;49.30
29.12.2016;9;53.38
29.12.2016;10;54.01
29.12.2016;11;51.14
29.12.2016;12;50.96
29.12.2016;13;47.09
29.12.2016;14;46.62
29.12.2016;15;49.60
29.12.2016;16;51.63
29.12.2016;17;54.43
29.12.2016;18;63.95
29.12.2016;19;57.20
29.12.2016;20;54.02
29.12.2016;21;47.98
29.12.2016;22;42.93
29.12.2016;23;38.04
29.12.2016;24;36.03
30.12.2016;1;36.01
30.12.2016;2;35.96
30.12.2016;3;32.06
30.12.2016;4;32.54
30.12.2016;5;33.09
30.12.2016;6;33.09
30.12.2016;7;33.94
30.12.2016;8;46.00
30.12.2016;9;49.96
30.12.2016;10;47.19
30.12.2016;11;43.00
30.12.2016;12;37.27
30.12.2016;13;36.30
30.12.2016;14;36.72
30.12.2016;15;47.19
30.12.2016;16;52.78
30.12.2016;17;54.99
30.12.2016;18;56.04
30.12.2016;19;52.92
30.12.2016;20;52.82
30.12.2016;21;43.32
30.12.2016;22;41.03
30.12.2016;23;40.55
30.12.2016;24;33.06
31.12.2016;1;36.10
31.12.2016;2;33.04
31.12.2016;3;29.90
31.12.2016;4;27.63
31.12.2016;5;27.52
31.12.2016;6;27.28
31.12.2016;7;21.43
31.12.2016;8;31.68
31.12.2016;9;35.02
31.12.2016;10;41.88
31.12.2016;11;39.94
31.12.2016;12;39.96
31.12.2016;13;38.86
31.12.2016;14;35.04
31.12.2016;15;37.50
31.12.2016;16;43.81
31.12.2016;17;49.76
31.12.2016;18;53.98
31.12.2016;19;49.76
31.12.2016;20;40.84
31.12.2016;21;35.05
31.12.2016;22;33.02
31.12.2016;23;33.71
31.12.2016;24;27.95
